step,phase,action,reward,red_distance,green_distance,alignment,collision,done_reason
20,2,1,3.4544081032276153,-1.0,0.41021213,0.12109375,,
21,2,0,3.2030924201011657,-1.0,0.43703777,0.09765625,,
22,2,0,3.318945074081421,-1.0,0.409961,0.09375,,
23,2,1,-0.1,-1.0,-1.0,0.0,,
24,2,2,3.333037996292114,-1.0,0.41104865,0.09765625,,
25,2,0,3.0825268268585204,-1.0,0.43771338,0.07421875,,
26,2,0,2.884819561243057,-1.0,0.4499111,0.046875,,
27,2,0,-0.6,-1.0,-1.0,0.0,,
28,2,2,3.6437568604946136,-1.0,0.39968613,0.1484375,,
29,2,2,4.631484055519104,-1.0,0.37792194,0.32421875,,
30,2,0,4.249600672721863,-1.0,0.40742362,0.27734375,,
31,2,0,4.10859843492508,-1.0,0.3848428,0.2265625,,
32,2,0,3.9885481238365172,-1.0,0.38541538,0.203125,,
33,2,0,3.862392508983612,-1.0,0.38330275,0.17578125,,
34,2,0,3.5974380910396575,-1.0,0.40894988,0.1484375,,
35,2,2,4.284095370769501,-1.0,0.37318093,0.25,,
36,2,0,4.2295937776565555,-1.0,0.36845624,0.234375,,
37,2,0,4.113030636310578,-1.0,0.36833137,0.2109375,,
38,2,0,3.9756374597549438,-1.0,0.36456,0.1796875,,
39,2,0,3.768483603000641,-1.0,0.36302203,0.13671875,,
40,2,1,3.1938919961452483,-1.0,0.3802841,0.0390625,,
41,2,0,-0.6,-1.0,-1.0,0.0,,
42,2,2,3.463489317893982,-1.0,0.36542714,0.078125,,
43,2,0,3.0172819435596465,-1.0,0.40388736,0.02734375,,
44,2,0,-0.6,-1.0,-1.0,0.0,,
45,2,2,3.447752648591995,-1.0,0.35685572,0.06640625,,
46,2,0,-0.6,-1.0,-1.0,0.0,,
47,2,1,-0.1,-1.0,-1.0,0.0,,
48,2,2,-0.1,-1.0,-1.0,0.0,,
49,2,1,-2.1,-1.0,-1.0,0.0,,
50,2,2,-2.1,-1.0,-1.0,0.0,,
51,2,2,3.7432267308235168,-1.0,0.3368234,0.10546875,,
52,2,0,3.4085605084896087,-1.0,0.33344415,0.03515625,,
53,2,0,-0.6,-1.0,-1.0,0.0,,
54,2,2,-0.1,-1.0,-1.0,0.0,,
55,2,0,-20.0,-1.0,-1.0,0.0,True,collision
0,1,0,38.67365984022617,0.20229928,-1.0,0.95703125,,
1,1,2,7.8158204048872,0.20980467,-1.0,0.79296875,,
2,1,0,37.36371828019619,0.18694384,-1.0,0.6796875,,
3,2,0,88.26985364556313,0.16977927,-1.0,0.84375,,
4,2,1,-0.1,0.16604818,-1.0,0.0,,
5,2,1,0.1,0.17266151,-1.0,0.0,,
6,2,1,0.1,0.17992221,-1.0,0.0,,
7,2,0,-0.6,0.16788687,-1.0,0.0,,
8,2,2,-0.1,0.16568041,-1.0,0.0,,
9,2,0,-0.6,0.17065755,-1.0,0.0,,
10,2,2,-0.1,0.16868906,-1.0,0.0,,
11,2,1,-0.1,0.1660271,-1.0,0.0,,
12,2,2,-2.1,0.16673632,-1.0,0.0,,
13,2,2,0.1,0.16654429,-1.0,0.0,,
14,2,2,0.1,0.16592167,-1.0,0.0,,
15,2,2,0.1,0.16611141,-1.0,0.0,,
16,2,2,0.1,0.16709279,-1.0,0.0,,
17,2,2,0.1,0.16709279,-1.0,0.0,,
18,2,2,0.1,0.16709279,-1.0,0.0,,
19,2,2,0.1,0.16709279,-1.0,0.0,,
20,2,0,-0.6,0.16504848,-1.0,0.0,,
21,2,2,-0.1,0.17062825,-1.0,0.0,,
22,2,2,3.4557006299495696,0.16673632,0.41385987,0.125,,
23,2,0,3.1924072444438933,0.16407621,0.45089355,0.109375,,
24,2,0,3.3429335594177245,0.1709883,0.4129758,0.1015625,,
25,2,0,3.2453351259231566,0.17181967,0.41687047,0.0859375,,
26,2,0,2.9989959836006164,0.16507573,0.4427008,0.0625,,
27,2,0,3.082713985443115,0.1708391,0.4181447,0.0546875,,
28,2,0,-0.6,0.16410972,-1.0,0.0,,
29,2,2,3.5518333852291106,0.17083618,0.40635207,0.13671875,,
30,2,0,3.493393564224243,0.1708391,0.4063213,0.125,,
31,2,0,3.4248710215091704,0.1704846,0.4044008,0.109375,,
32,2,0,3.308912420272827,0.16819334,0.40806127,0.08984375,,
33,2,0,3.176320993900299,0.17083618,0.4072358,0.0625,,
34,2,0,3.0082022190093993,0.17147012,0.40960956,0.03125,,
35,2,0,-0.6,0.16507573,-1.0,0.0,,
36,2,1,-0.1,0.17,-1.0,0.0,,
37,2,2,-0.1,0.17181385,-1.0,0.0,,
38,2,2,3.4312850773334502,0.1664602,0.39921173,0.10546875,,
39,2,0,3.290468806028366,0.1709883,0.40003124,0.078125,,
40,2,0,2.9236870050430297,0.16504848,0.4265126,0.03125,,
41,2,0,-0.6,0.16424677,-1.0,0.0,,
42,2,2,3.435168319940567,0.16924834,0.3906226,0.09765625,,
43,2,0,3.0234778463840484,0.1643685,0.42608568,0.05078125,,
44,2,0,3.064176046848297,0.1709883,0.39450854,0.02734375,,
45,2,0,-0.6,0.17130382,-1.0,0.0,,
46,2,1,-0.1,0.1708391,-1.0,0.0,,
47,2,2,-0.1,0.17062825,-1.0,0.0,,
48,2,2,3.3142135083675384,0.16560495,0.38356355,0.06640625,,
49,2,0,3.1824285328388213,0.17031735,0.3825768,0.0390625,,
50,2,2,3.575844371318817,0.17062825,0.37029988,0.10546875,,
51,2,0,3.452011400461197,0.1709883,0.36772272,0.078125,,
52,2,0,-0.6,0.1643685,-1.0,0.0,,
53,2,2,3.664781653881073,0.1716071,0.35251242,0.10546875,,
54,2,0,3.4142941772937774,0.17130382,0.3479224,0.05078125,,
55,2,0,-0.6,0.17147012,-1.0,0.0,,
56,2,1,-0.1,0.1708391,-1.0,0.0,,
57,2,2,-0.1,0.16944616,-1.0,0.0,,
58,2,2,3.488341921567917,0.1657468,0.32920662,0.046875,,
59,2,0,-0.6,0.17634341,-1.0,0.0,,
60,2,0,-20.0,0.19961213,-1.0,0.0,True,collision
0,1,0,38.67365984022617,0.20229928,-1.0,0.95703125,,
1,1,0,38.64876424670219,0.1760284,-1.0,0.92578125,,
2,1,0,38.47624314725399,0.17147012,-1.0,0.88671875,,
3,1,1,8.55752324461937,0.1708391,-1.0,0.90234375,,
4,1,2,8.404322469234467,0.17022926,-1.0,0.87109375,,
5,2,0,89.01626987159253,0.16502728,-1.0,0.98828125,,
6,2,0,-0.6,0.16507573,-1.0,0.0,,
7,2,2,-0.1,0.17062825,-1.0,0.0,,
8,2,2,0.1,0.16560495,-1.0,0.0,,
9,2,2,0.1,0.16709279,-1.0,0.0,,
10,2,2,0.1,0.16592167,-1.0,0.0,,
11,2,2,0.1,0.16611141,-1.0,0.0,,
12,2,2,0.1,0.16611141,-1.0,0.0,,
13,2,2,0.1,0.16690417,-1.0,0.0,,
14,2,2,4.026541018486023,0.16672133,0.4012543,0.2265625,,
15,2,0,3.9073172748088836,0.17083618,0.40166155,0.203125,,
16,2,1,-0.1,0.16559288,-1.0,0.0,,
17,2,2,3.7440537452697753,0.16521502,0.4069705,0.17578125,,
18,2,0,3.4029000043869018,0.164195,0.43613875,0.13671875,,
19,2,0,3.296753817796707,0.16410972,0.43783674,0.1171875,,
20,2,1,0.1,0.17015581,-1.0,0.0,,
21,2,1,0.1,0.1708391,-1.0,0.0,,
22,2,0,-0.6,0.16410972,-1.0,0.0,,
23,2,2,-0.1,0.17042594,-1.0,0.0,,
24,2,2,3.383382761478424,0.16560495,0.41269845,0.109375,,
25,2,0,3.298285061120987,0.17,0.414093,0.09375,,
26,2,0,3.0518806517124175,0.16507573,0.43993637,0.0703125,,
27,2,1,-0.1,0.1708391,-1.0,0.0,,
28,2,2,3.1947388291358947,0.17062825,0.41527098,0.07421875,,
29,2,0,3.0989918649196624,0.17042594,0.41488913,0.0546875,,
30,2,0,2.941665107011795,0.1708391,0.41901073,0.02734375,,
31,2,0,-0.6,0.1708391,-1.0,0.0,,
32,2,0,-0.6,0.1709883,-1.0,0.0,,
33,2,0,-0.6,0.1708391,-1.0,0.0,,
34,2,2,3.168233686685562,0.1716071,0.40885326,0.0625,,
35,2,0,2.8604260623455047,0.1660271,0.43525854,0.02734375,,
36,2,0,-0.6,0.16502728,-1.0,0.0,,
37,2,1,-0.1,0.17017932,-1.0,0.0,,
38,2,2,-0.1,0.17083618,-1.0,0.0,,
39,2,2,3.457779788970947,0.16688319,0.39781904,0.109375,,
40,2,0,3.3025606513023376,0.17147012,0.39761287,0.078125,,
41,2,2,3.867919498682022,0.17062825,0.3861036,0.1796875,,
42,2,2,4.7850379884243015,0.16560495,0.3667424,0.34375,,
43,2,0,4.552975201606751,0.1709883,0.36627996,0.296875,,
44,2,1,3.8665646851062774,0.1705579,0.3824683,0.17578125,,
45,2,0,3.698387497663498,0.17114322,0.3809475,0.140625,,
46,2,0,3.371909761428833,0.16407621,0.40718055,0.1015625,,
47,2,0,3.2876559138298034,0.1708391,0.38496882,0.0625,,
48,2,0,2.973699176311493,0.16510905,0.4126039,0.02734375,,
49,2,2,3.6131793797016143,0.1716071,0.37064537,0.11328125,,
50,2,0,3.2518241345882415,0.16414933,0.40385392,0.07421875,,
51,2,0,3.3305593371391295,0.17147012,0.36857563,0.0546875,,
52,2,2,3.7476987183094024,0.17062825,0.35546026,0.125,,
53,2,2,4.293566250801087,0.1657468,0.34003675,0.21875,,
54,2,0,4.173303151130677,0.17114322,0.32893312,0.18359375,,
55,2,0,4.046780073642731,0.1708391,0.3190815,0.1484375,,
56,2,0,3.8273788034915923,0.1709883,0.30827424,0.09375,,
57,2,1,-2.1,0.1708391,-1.0,0.0,,
58,2,2,3.8040812849998473,0.17042594,0.3090275,0.08984375,,
59,2,2,4.248918646574021,0.1657468,0.29427877,0.1640625,,
60,2,0,3.881618285179138,0.16504848,0.28180134,0.078125,,
61,2,2,4.366133713722229,0.19948433,0.27083576,0.1640625,,
62,2,0,3.85789697766304,0.2036001,0.28263935,0.07421875,,
63,2,2,4.366133713722229,0.19890952,0.27083576,0.1640625,,
64,2,0,3.8368805289268493,0.2089689,0.2829364,0.0703125,,
65,2,1,0.1,0.19208331,-1.0,0.0,,
66,2,2,3.881618285179138,0.19664435,0.28180134,0.078125,,
67,2,2,4.322197043895722,0.19498205,0.2718106,0.15625,,
68,2,0,-0.6,0.19389172,-1.0,0.0,,
69,2,2,104.01543145775796,0.19777007,0.2784762,0.1015625,,success
0,1,0,38.5192175000906,0.22537525,-1.0,0.94921875,,
1,1,0,38.653734827041625,0.17503428,-1.0,0.92578125,,
2,2,0,89.00662963986397,0.16304907,-1.0,0.984375,,
3,2,2,-0.1,0.16521502,-1.0,0.0,,
4,2,2,0.1,0.16592167,-1.0,0.0,,
5,2,2,0.1,0.16592167,-1.0,0.0,,
6,2,2,0.1,0.16654429,-1.0,0.0,,
7,2,2,0.1,0.16592167,-1.0,0.0,,
8,2,2,0.1,0.16672133,-1.0,0.0,,
9,2,0,-0.6,0.16307667,-1.0,0.0,,
10,2,2,4.070519262552262,0.16509694,0.40027115,0.234375,,
11,2,0,3.7285110890865325,0.16507573,0.42961028,0.1953125,,
12,2,2,5.370937937498093,0.16573775,0.3745624,0.46875,,
13,2,0,35.107602381706236,0.16407621,0.40379202,0.4453125,,
14,2,0,35.01499211192131,0.16502728,0.40278283,0.42578125,,
15,2,0,4.86986210346222,0.16424677,0.40446508,0.3984375,,
16,2,1,3.8496386051177978,0.16729914,0.40147853,0.19140625,,
17,2,0,3.7474853336811065,0.1712104,0.40237793,0.171875,,
18,2,0,3.4287097096443175,0.16514842,0.4309768,0.13671875,,
19,2,2,4.718059355020523,0.17062825,0.38013813,0.34375,,
20,2,2,5.807545983791352,0.16673632,0.36145955,0.54296875,,
21,2,0,35.68983291983604,0.17017932,0.36156467,0.51953125,,
22,2,0,35.571567171812056,0.1708391,0.36178032,0.49609375,,
23,2,0,35.380925142765044,0.17114322,0.36084622,0.45703125,,
24,2,0,35.26113455891609,0.17147012,0.36136684,0.43359375,,
25,2,2,6.287386620044709,0.17062825,0.34752268,0.625,,
26,2,0,36.22756561040878,0.1709883,0.34386188,0.609375,,
27,2,0,36.11093064546585,0.1708391,0.34375137,0.5859375,,
28,2,2,7.14251925945282,0.17042594,0.33274615,0.78125,,
29,2,0,36.876642459630965,0.16410972,0.35857776,0.75390625,,
30,2,1,6.024328076839447,0.1708391,0.34154063,0.56640625,,
31,2,0,35.870834642648695,0.17114322,0.33708307,0.53125,,
32,2,0,35.46019768118858,0.16504848,0.36452296,0.4765625,,
33,2,2,6.742952519655228,0.1716071,0.32281575,0.69140625,,
34,2,0,36.587512546777724,0.17114322,0.31484124,0.65234375,,
35,2,1,5.5615552306175235,0.17069563,0.3325327,0.46484375,,
36,2,0,5.121050828695298,0.16601205,0.35422733,0.3984375,,
37,2,0,5.19758095741272,0.17114322,0.31939006,0.37890625,,
38,2,0,5.155633592605591,0.1709883,0.30824828,0.359375,,
39,2,0,5.096602791547776,0.165,0.28880444,0.328125,,
40,2,0,4.838158094882965,0.16410972,0.28580588,0.2734375,,
41,2,1,4.410889798402787,0.16514842,0.2892283,0.19140625,,
42,2,0,3.647851699590683,0.1643046,0.3168359,0.06640625,,
43,2,2,4.379097872972489,0.16659532,0.28386793,0.1796875,,
44,2,0,3.673873597383499,0.16414933,0.30381903,0.05859375,,
45,2,2,4.330334270000458,0.16521502,0.2740894,0.16015625,,
46,2,0,-0.6,0.17219175,-1.0,0.0,,
47,2,2,-0.1,0.17392239,-1.0,0.0,,
48,2,1,-0.1,0.16844288,-1.0,0.0,,
49,2,1,0.1,0.16600302,-1.0,0.0,,
50,2,2,-0.1,0.1664602,-1.0,0.0,,
51,2,0,-20.0,0.17404023,-1.0,0.0,True,collision
0,1,0,38.69345066845417,0.20224737,-1.0,0.9609375,,
1,1,0,38.69368610680103,0.17095028,-1.0,0.9296875,,
2,2,0,88.96226389110089,0.16410972,-1.0,0.9765625,,
3,2,2,0.1,0.16688319,-1.0,0.0,,
4,2,2,0.1,0.16637307,-1.0,0.0,,
5,2,2,0.1,0.16592167,-1.0,0.0,,
6,2,2,0.1,0.16611141,-1.0,0.0,,
7,2,2,0.1,0.16611141,-1.0,0.0,,
8,2,2,0.1,0.16709279,-1.0,0.0,,
9,2,0,-0.6,0.16407621,-1.0,0.0,,
10,2,2,3.651232475042343,0.17042594,0.40990975,0.16015625,,
11,2,1,-0.1,0.16710775,-1.0,0.0,,
12,2,2,3.606907331943512,0.16703592,0.41096228,0.15234375,,
13,2,0,3.437655919790268,0.1709883,0.41356257,0.12109375,,
14,2,2,4.556183421611786,0.17181385,0.38907582,0.3203125,,
15,2,1,3.3485821425914764,0.1671915,0.41575232,0.10546875,,
16,2,2,4.512628221511841,0.16834489,0.38997436,0.3125,,
17,2,0,4.121747815608979,0.16502728,0.42127544,0.265625,,
18,2,0,4.206561499834061,0.17130382,0.39259395,0.25390625,,
19,2,0,4.1362730205059055,0.17114322,0.3949329,0.2421875,,
20,2,2,5.261160337924958,0.17062825,0.37308043,0.4453125,,
21,2,0,34.91734212040901,0.16504848,0.40278158,0.40625,,
22,2,0,5.016820931434632,0.1709883,0.3750733,0.3984375,,
23,2,0,4.613126868009568,0.16504848,0.40503088,0.34765625,,
24,2,0,4.679557883739472,0.17130382,0.37611967,0.33203125,,
25,2,0,4.22334303855896,0.16502728,0.4087689,0.2734375,,
26,2,0,3.9302518010139464,0.16502728,0.41269964,0.21875,,
27,2,0,3.811374807357788,0.16507573,0.41303754,0.1953125,,
28,2,0,3.8498521387577056,0.17130382,0.38581082,0.17578125,,
29,2,0,3.562547022104263,0.16507573,0.41202185,0.14453125,,
30,2,2,4.227025413513184,0.17083618,0.37678242,0.2421875,,
31,2,1,3.6797074019908904,0.16850223,0.38858977,0.14453125,,
32,2,2,4.249126070737839,0.16886978,0.37626854,0.24609375,,
33,2,0,4.146084094047547,0.17114322,0.37343943,0.22265625,,
34,2,0,4.060119742155075,0.17114322,0.37110105,0.203125,,
35,2,2,4.640713238716126,0.17140596,0.3604511,0.30859375,,
36,2,1,4.05175810456276,0.16724233,0.37277338,0.203125,,
37,2,0,3.7411396741867065,0.16507573,0.39583457,0.1640625,,
38,2,0,3.722052776813507,0.17114322,0.36840194,0.1328125,,
39,2,2,4.306567364931107,0.1716071,0.35696778,0.23828125,,
40,2,0,4.159122759103775,0.17114322,0.35130045,0.203125,,
41,2,2,4.673519933223725,0.17062825,0.342171,0.296875,,
42,2,0,4.423026645183564,0.16504848,0.35711342,0.26171875,,
43,2,0,4.418586695194245,0.1709883,0.32284516,0.2265625,,
44,2,2,4.88851627111435,0.17083618,0.31479675,0.3125,,
45,2,0,4.6030612826347355,0.16501212,0.31720024,0.2578125,,
46,2,0,4.623550528287888,0.17130382,0.28575864,0.23046875,,
47,2,0,4.2673630058765415,0.1643685,0.2984024,0.171875,,
48,2,0,4.070991480350495,0.16330646,0.28689545,0.12109375,,
49,2,0,-20.0,0.17445056,-1.0,0.0,True,collision
0,1,0,38.46430485844612,0.23635778,-1.0,0.94921875,,
1,1,0,38.608265498280524,0.1724094,-1.0,0.9140625,,
2,1,0,38.44035034775734,0.17083618,-1.0,0.87890625,,
3,2,1,58.7236790895462,0.16885793,-1.0,0.93359375,,
4,2,0,-0.6,0.1640122,-1.0,0.0,,
5,2,1,-0.1,0.16672133,-1.0,0.0,,
6,2,1,0.1,0.16654429,-1.0,0.0,,
7,2,1,0.1,0.16555966,-1.0,0.0,,
8,2,0,-0.6,0.164195,-1.0,0.0,,
9,2,1,-0.1,0.1662077,-1.0,0.0,,
10,2,1,0.1,0.16555966,-1.0,0.0,,
11,2,1,0.1,0.16654429,-1.0,0.0,,
12,2,1,0.1,0.16654429,-1.0,0.0,,
13,2,1,0.1,0.16637307,-1.0,0.0,,
14,2,1,0.1,0.16654429,-1.0,0.0,,
15,2,1,0.1,0.16637307,-1.0,0.0,,
16,2,1,0.1,0.16637307,-1.0,0.0,,
17,2,1,0.1,0.16654429,-1.0,0.0,,
18,2,2,-0.1,0.16443844,-1.0,0.0,,
19,2,1,-2.1,0.1662077,-1.0,0.0,,
20,2,0,-0.6,0.16510905,-1.0,0.0,,
21,2,1,-0.1,0.16521502,-1.0,0.0,,
22,2,2,-0.1,0.16498485,-1.0,0.0,,
23,2,1,-2.1,0.16533905,-1.0,0.0,,
24,2,1,0.1,0.1662077,-1.0,0.0,,
25,2,1,0.1,0.16538742,-1.0,0.0,,
26,2,1,0.1,0.16538742,-1.0,0.0,,
27,2,2,-0.1,0.1643685,-1.0,0.0,,
28,2,1,-2.1,0.16522107,-1.0,0.0,,
29,2,0,-0.6,0.1691863,-1.0,0.0,,
30,2,2,-0.1,0.16707483,-1.0,0.0,,
31,2,1,-0.1,0.1664602,-1.0,0.0,,
32,2,2,-2.1,0.16643317,-1.0,0.0,,
33,2,2,0.1,0.16587345,-1.0,0.0,,
34,2,2,0.1,0.16560495,-1.0,0.0,,
35,2,2,0.1,0.1662077,-1.0,0.0,,
36,2,2,0.1,0.16654429,-1.0,0.0,,
37,2,2,0.1,0.16654429,-1.0,0.0,,
38,2,2,0.1,0.16637307,-1.0,0.0,,
39,2,2,0.1,0.16654429,-1.0,0.0,,
40,2,2,0.1,0.16672133,-1.0,0.0,,
41,2,2,0.1,0.16672133,-1.0,0.0,,
42,2,2,0.1,0.16690417,-1.0,0.0,,
43,2,0,-20.0,0.16524528,-1.0,0.0,True,collision
0,1,0,38.5192175000906,0.22537525,-1.0,0.94921875,,
1,1,0,38.68871373832226,0.17194475,-1.0,0.9296875,,
2,2,0,89.06045352816582,0.16400304,-1.0,0.99609375,,
3,2,0,-0.6,0.165,-1.0,0.0,,
4,2,2,-0.1,0.16490604,-1.0,0.0,,
5,2,0,-0.6,0.16949926,-1.0,0.0,,
6,2,1,-0.1,0.16507573,-1.0,0.0,,
7,2,2,-0.1,0.16521502,-1.0,0.0,,
8,2,2,0.1,0.16709279,-1.0,0.0,,
9,2,2,0.1,0.16672133,-1.0,0.0,,
10,2,2,0.1,0.16672133,-1.0,0.0,,
11,2,2,0.1,0.16592167,-1.0,0.0,,
12,2,2,0.1,0.16592167,-1.0,0.0,,
13,2,2,3.3847602248191833,0.16573775,0.4163292,0.11328125,,
14,2,2,4.568985903263092,0.16672133,0.39042157,0.32421875,,
15,2,0,4.58689501285553,0.17300288,0.38683975,0.32421875,,
16,2,0,4.342420899868012,0.17130382,0.39276582,0.28125,,
17,2,0,3.9637142956256866,0.1643685,0.4333509,0.24609375,,
18,2,1,3.3569211304187774,0.1709883,0.41408452,0.10546875,,
19,2,2,4.23731883764267,0.17083618,0.39425498,0.26171875,,
20,2,0,3.8556697010993957,0.16607529,0.4237098,0.21484375,,
21,2,0,3.831801915168762,0.17069563,0.40113962,0.1875,,
22,2,0,3.4387073457241057,0.16414933,0.44069603,0.1484375,,
23,2,1,3.0867894530296325,0.1671915,0.4173296,0.0546875,,
24,2,2,3.707373046875,0.1671945,0.4025879,0.1640625,,
25,2,1,3.109216147661209,0.16607529,0.41675052,0.05859375,,
26,2,2,3.6894073128700255,0.16818145,0.4022748,0.16015625,,
27,2,1,3.0867894530296325,0.16524528,0.4173296,0.0546875,,
28,2,1,-0.1,0.16498485,-1.0,0.0,,
29,2,2,3.109216147661209,0.16533905,0.41675052,0.05859375,,
30,2,2,3.7517333567142486,0.16690417,0.40152833,0.171875,,
31,2,0,3.67984419465065,0.17114322,0.40028116,0.15625,,
32,2,1,3.0724824011325835,0.17114322,0.41628477,0.05078125,,
33,2,2,3.6936314940452575,0.17083618,0.40142995,0.16015625,,
34,2,0,3.4458554327487945,0.16504848,0.42754766,0.13671875,,
35,2,2,4.447782242298127,0.17062825,0.3834123,0.29296875,,
36,2,0,3.917118066549301,0.16504848,0.4153264,0.21875,,
37,2,0,3.953640365600586,0.17114322,0.38849068,0.19921875,,
38,2,0,3.851105922460556,0.17015581,0.38946632,0.1796875,,
39,2,0,3.756552541255951,0.17031735,0.38884574,0.16015625,,
40,2,0,3.443071746826172,0.16504848,0.41638565,0.125,,
41,2,0,3.2093005418777465,0.16443844,0.42798364,0.08984375,,
42,2,2,4.0181530058383945,0.17062825,0.3794944,0.203125,,
43,2,0,3.6520281970500945,0.1643685,0.41365686,0.1640625,,
44,2,0,3.6111517786979674,0.1643685,0.4101134,0.15234375,,
45,2,1,3.2867163956165313,0.17114322,0.38906297,0.06640625,,
46,2,0,3.0569324433803557,0.17147012,0.392051,0.0234375,,
47,2,1,0.1,0.17114322,-1.0,0.0,,
48,2,2,3.04535453915596,0.17181385,0.3943666,0.0234375,,
49,2,2,3.558853620290756,0.16673632,0.37760428,0.109375,,
50,2,0,3.349200987815857,0.17114322,0.37656605,0.06640625,,
51,2,2,3.9470559895038604,0.1716071,0.3624638,0.171875,,
52,2,0,3.679006451368332,0.16943435,0.3613862,0.1171875,,
53,2,0,3.325082564353943,0.16501212,0.385296,0.0703125,,
54,2,1,0.1,0.1708391,-1.0,0.0,,
55,2,2,3.474915826320648,0.17062825,0.36314183,0.078125,,
56,2,1,0.1,0.16842803,-1.0,0.0,,
57,2,2,3.497692400217056,0.16886978,0.36249277,0.08203125,,
58,2,0,3.0790803372859954,0.16414933,0.39543393,0.03125,,
59,2,2,3.7559086620807647,0.1716071,0.34600577,0.1171875,,
60,2,0,3.398774617910385,0.16400304,0.36274508,0.0625,,
61,2,2,3.990747833251953,0.1716071,0.32638168,0.14453125,,
62,2,0,3.575275146961212,0.1643685,0.34306997,0.078125,,
63,2,1,0.1,0.17114322,-1.0,0.0,,
64,2,2,3.764021599292755,0.16944616,0.31703943,0.08984375,,
65,2,1,0.1,0.16714664,-1.0,0.0,,
66,2,2,3.8104187488555907,0.16703592,0.3155725,0.09765625,,
67,2,1,0.1,0.16536626,-1.0,0.0,,
68,2,0,-0.6,0.17181967,-1.0,0.0,,
69,2,2,-0.1,0.16802381,-1.0,0.0,,
70,2,0,-20.0,0.1978004,-1.0,0.0,True,collision
0,1,0,38.55881264209747,0.22526872,-1.0,0.95703125,,
1,1,2,7.774187231063843,0.2103188,-1.0,0.78515625,,
2,1,0,37.346463257074355,0.1864886,-1.0,0.67578125,,
3,2,0,88.27471209466458,0.16880758,-1.0,0.84375,,
4,2,2,0.1,0.17831433,-1.0,0.0,,
5,2,1,-0.1,0.1675858,-1.0,0.0,,
6,2,2,-2.1,0.1791089,-1.0,0.0,,
7,2,1,-2.1,0.16745149,-1.0,0.0,,
8,2,2,-2.1,0.17792414,-1.0,0.0,,
9,2,2,0.1,0.19260581,-1.0,0.0,,
10,2,2,0.1,0.21023796,-1.0,0.0,,
11,2,1,-0.1,0.18559363,-1.0,0.0,,
12,2,2,-2.1,0.209602,-1.0,0.0,,
13,2,1,-2.1,0.18514858,-1.0,0.0,,
14,2,2,-2.1,0.20584702,-1.0,0.0,,
15,2,2,0.1,0.22770596,-1.0,0.0,,
16,2,2,0.1,0.24788103,-1.0,0.0,,
17,2,2,3.2064334094524383,0.2642007,0.42074457,0.08203125,,
18,2,1,-0.1,0.2509761,-1.0,0.0,,
19,2,2,3.2064334094524383,0.26821074,0.42074457,0.08203125,,
20,2,2,4.241645687818528,0.28734127,0.39729586,0.265625,,
21,2,2,5.297551953792572,-1.0,0.37752086,0.45703125,,
22,2,0,35.23801808953285,-1.0,0.37770888,0.4453125,,
23,2,0,35.106250101327895,-1.0,0.37671873,0.41796875,,
24,2,0,4.981558674573899,-1.0,0.37821952,0.39453125,,
25,2,0,4.6673515975475315,-1.0,0.40981093,0.36328125,,
26,2,0,4.704592281579972,-1.0,0.38283154,0.34375,,
27,2,0,4.2331953883171085,-1.0,0.42632967,0.29296875,,
28,2,2,5.6497924566268924,-1.0,0.3656665,0.515625,,
29,2,0,35.59543555378914,-1.0,0.36481914,0.50390625,,
30,2,0,35.47690545916557,-1.0,0.36508766,0.48046875,,
31,2,0,35.11630108356476,-1.0,0.39423978,0.4375,,
32,2,0,35.221274399757384,-1.0,0.36543262,0.4296875,,
33,2,0,5.028049701452256,-1.0,0.36501506,0.390625,,
34,2,2,6.014413589239121,-1.0,0.35133603,0.57421875,,
35,2,1,4.949470216035843,-1.0,0.3690122,0.37890625,,
36,2,0,4.539215767383576,-1.0,0.40809435,0.3359375,,
37,2,0,4.828659647703171,-1.0,0.36583057,0.3515625,,
38,2,0,4.566231125593186,-1.0,0.36753502,0.30078125,,
39,2,0,4.354014748334885,-1.0,0.36700955,0.2578125,,
40,2,0,4.268709027767182,-1.0,0.36453944,0.23828125,,
41,2,2,4.93449022769928,-1.0,0.35247695,0.359375,,
42,2,2,6.00316812992096,-1.0,0.33405387,0.5546875,,
43,2,0,35.54754873514175,-1.0,0.3587715,0.48828125,,
44,2,0,35.49858068823814,-1.0,0.32559636,0.4453125,,
45,2,0,35.183215045928954,-1.0,0.34570074,0.40234375,,
46,2,0,5.297812128067017,-1.0,0.30715632,0.38671875,,
47,2,0,5.296423637866974,-1.0,0.28790277,0.3671875,,
48,2,1,4.806041622161866,-1.0,0.30004168,0.28125,,
49,2,2,5.3286165535449985,-1.0,0.2892767,0.375,,
50,2,0,5.1590405941009525,-1.0,0.28022313,0.33203125,,
51,2,0,4.917901659011841,-1.0,0.28157592,0.28515625,,
52,2,1,4.627189689874649,-1.0,0.2772183,0.22265625,,
53,2,1,4.1529439926147464,-1.0,0.2900362,0.140625,,
54,2,2,4.673412942886353,-1.0,0.27578616,0.23046875,,
55,2,2,5.141657495498658,-1.0,0.2641685,0.3125,,
56,2,0,4.882726126909256,-1.0,0.26517352,0.26171875,,
57,2,2,5.4105902999639515,-1.0,0.24553819,0.34765625,,
58,2,2,5.779461988806725,-1.0,0.2381701,0.4140625,,
59,2,0,-0.6,-1.0,-1.0,0.0,,
